종목코드,종목명,시장구분,종가,시가총액,발행주식총수,corp_code,연도
033180,KH 필룩스,KOSPI,663.0,113572630626.0,171301102,00193009,2022
052420,오성첨단소재,KOSDAQ,1630.0,113313922720.0,69517744,00350048,2022
290090,트윔,KOSDAQ,15400.0,113304329600.0,7357424,01217014,2022
155650,와이엠씨,KOSDAQ,5650.0,112855122700.0,19974358,00870861,2022
090470,제이스텍,KOSDAQ,7720.0,112695077760.0,14597808,00493185,2022
122310,제노레이,KOSDAQ,7740.0,112646752560.0,14553844,00799539,2022
417970,모델솔루션,KOSDAQ,17600.0,112581920000.0,6396700,00657783,2022
044060,조광ILI,KOSDAQ,1175.0,112485316200.0,95732184,00291860,2022
192250,케이사인,KOSDAQ,1590.0,112367298630.0,70671257,01003040,2022
142760,비엘,KOSDAQ,3570.0,112271491290.0,31448597,00587925,2022
013990,아가방컴퍼니,KOSDAQ,3410.0,112146497760.0,32887536,00138446,2022
008970,동양철관,KOSPI,943.0,112108828470.0,118885290,00117629,2022
040420,정상제이엘에스,KOSDAQ,7140.0,111937721280.0,15677552,00287788,2022
308170,센트랄모텍,KOSPI,13000.0,111930000000.0,8610000,00450010,2022
029480,광무,KOSDAQ,3120.0,111891995280.0,35862819,00186452,2022
053080,원방테크,KOSDAQ,8580.0,111538344060.0,12999807,00304076,2022
186230,그린플러스,KOSDAQ,10300.0,111447936400.0,10820188,00602279,2022
002720,국제약품,KOSPI,5500.0,111073319500.0,20195149,00104722,2022
033830,티비씨,KOSDAQ,1110.0,111000000000.0,100000000,00204642,2022
064800,젬백스링크,KOSDAQ,1325.0,110964930025.0,83747117,00392691,2022
270520,지엔원에너지,KOSDAQ,3555.0,110947667940.0,31208908,01228515,2022
350520,이지스레지던스리츠,KOSPI,3905.0,110740399385.0,28358617,01436628,2022
164060,이루다,KOSDAQ,6300.0,110567658600.0,17550422,01142400,2022
056730,CNT85,KOSDAQ,3100.0,110511763600.0,35648956,00318662,2022
365590,하이딥,KOSDAQ,803.0,110378253656.0,137457352,01505186,2022
013720,CBI,KOSDAQ,408.0,110298999888.0,270340686,00151605,2022
200230,텔콘RF제약,KOSDAQ,1015.0,110233364500.0,108604300,00608802,2022
241770,메카로,KOSDAQ,10800.0,110080512000.0,10192640,00652007,2022
217730,강스템바이오텍,KOSDAQ,2895.0,109830292875.0,37937925,01025644,2022
012800,대창,KOSPI,1205.0,109824301295.0,91140499,00112651,2022
140670,알에스오토메이션,KOSDAQ,11800.0,109777052000.0,9303140,00858124,2022
067570,엔브이에이치코리아,KOSDAQ,3340.0,109634538080.0,32824712,00146436,2022
072020,중앙백신,KOSDAQ,11000.0,109560000000.0,9960000,00415327,2022
241710,코스메카코리아,KOSDAQ,10250.0,109470000000.0,10680000,00763473,2022
244920,에이플러스에셋,KOSPI,4840.0,109421234120.0,22607693,00684802,2022
232680,라온테크,KOSDAQ,8750.0,109206422500.0,12480734,00911229,2022
263600,덕우전자,KOSDAQ,6850.0,109122623500.0,15930310,00571298,2022
009780,엠에스씨,KOSDAQ,6200.0,109120000000.0,17600000,00121154,2022
348030,모비릭스,KOSDAQ,11350.0,109003130000.0,9603800,01210190,2022
008870,금비,KOSPI,109000.0,109000000000.0,1000000,00168401,2022
217950,파마리서치바이오,KONEX,26900.0,108928617900.0,4049391,01066058,2022
136410,아셈스,KOSDAQ,9850.0,108538194100.0,11019106,00922304,2022
033130,디지틀조선,KOSDAQ,2920.0,108376579640.0,37115267,00231442,2022
332570,와이팜,KOSDAQ,2900.0,108289932400.0,37341356,01015160,2022
004060,SG세계물산,KOSPI,534.0,108094928640.0,202424960,00133511,2022
083470,이엠앤아이,KOSDAQ,5210.0,108074249780.0,20743618,00475718,2022
185490,아이진,KOSDAQ,5030.0,108036050200.0,21478340,00945457,2022
023440,제이스코홀딩스,KOSDAQ,2710.0,107575577350.0,39695785,00148531,2022
396690,미래에셋글로벌리츠,KOSPI,3700.0,107522000000.0,29060000,01576102,2022
156100,엘앤케이바이오,KOSDAQ,8010.0,107379328590.0,13405659,00918222,2022
000220,유유제약,KOSPI,6220.0,107185223220.0,17232351,00144818,2022
023800,인지컨트롤스,KOSPI,6990.0,107179158870.0,15333213,00103510,2022
189980,흥국에프엔비,KOSDAQ,2670.0,107167998090.0,40137827,00916516,2022
023000,삼원강재,KOSPI,2670.0,106800000000.0,40000000,00191588,2022
227610,아우딘퓨쳐스,KOSDAQ,4510.0,106781547180.0,23676618,01080687,2022
014990,인디에프,KOSPI,1510.0,106776622450.0,70712995,00106881,2022
093920,서원인텍,KOSDAQ,5740.0,106764000000.0,18600000,00445799,2022
002460,화성산업,KOSPI,10500.0,106575000000.0,10150000,00174527,2022
264900,크라운제과,KOSPI,8500.0,106452725000.0,12523850,01205329,2022
005710,대원산업,KOSDAQ,5310.0,106399656000.0,20037600,00111874,2022
006370,대구백화점,KOSPI,9820.0,106268220020.0,10821611,00108977,2022
389500,에스비비테크,KOSDAQ,17200.0,106208348800.0,6174904,00567897,2022
009300,삼아제약,KOSDAQ,16650.0,106060500000.0,6370000,00126788,2022
150900,파수,KOSDAQ,9100.0,105877790200.0,11634922,00638487,2022
114840,아이패밀리에스씨,KOSDAQ,12450.0,105844272600.0,8501548,00692254,2022
377480,마인즈랩,KOSDAQ,17400.0,105793444200.0,6080083,01297898,2022
004720,팜젠사이언스,KOSPI,6680.0,105750345200.0,15830890,00135050,2022
214420,토니모리,KOSPI,4395.0,105720841605.0,24054799,00816544,2022
025950,동신건설,KOSDAQ,12550.0,105420000000.0,8400000,00116408,2022
199820,제일전기공업,KOSDAQ,9470.0,105211700000.0,11110000,00148470,2022
301300,바이브컴퍼니,KOSDAQ,18800.0,105204424000.0,5595980,00403793,2022
347000,센코,KOSDAQ,12750.0,105203361000.0,8251244,01023318,2022
333620,엔시스,KOSDAQ,9960.0,105141186240.0,10556344,01310773,2022
067390,아스트,KOSDAQ,3995.0,104992571030.0,26280994,00409681,2022
200470,에이팩트,KOSDAQ,2475.0,104846180175.0,42362093,00667425,2022
376180,피코그램,KOSDAQ,5720.0,104776088560.0,18317498,00604028,2022
076080,웰크론한텍,KOSDAQ,4840.0,104723510760.0,21637089,00487546,2022
025820,이구산업,KOSPI,3130.0,104673460000.0,33442000,00145464,2022
014940,오리엔탈정공,KOSDAQ,2295.0,104591551995.0,45573661,00141608,2022
141000,비아트론,KOSDAQ,8630.0,104549947300.0,12114710,00610083,2022
001750,한양증권,KOSPI,8210.0,104501264140.0,12728534,00162416,2022
004540,깨끗한나라,KOSPI,2800.0,104273940400.0,37240693,00113492,2022
260930,씨티케이,KOSDAQ,5390.0,104251175490.0,19341591,01144028,2022
012690,모나리자,KOSPI,2850.0,104228076750.0,36571255,00173102,2022
023460,CNH,KOSDAQ,2800.0,104160000000.0,37200000,00149266,2022
009190,대양금속,KOSPI,3200.0,103969891200.0,32490591,00111111,2022
019010,베뉴지,KOSDAQ,2150.0,103630000000.0,48200000,00267906,2022
063440,SM Life Design,KOSDAQ,2250.0,103565596500.0,46029154,00367604,2022
012200,계양전기,KOSPI,3170.0,103342000000.0,32600000,00102618,2022
047400,유니온머티리얼,KOSPI,2460.0,103320000000.0,42000000,00369833,2022
011150,CJ씨푸드,KOSPI,2875.0,103300972375.0,35930773,00129013,2022
168330,내츄럴엔도텍,KOSDAQ,3250.0,103203425000.0,31754900,00923792,2022
105740,디케이락,KOSDAQ,11250.0,103024721250.0,9157753,00533003,2022
153710,옵티팜,KOSDAQ,7010.0,102836405580.0,14669958,00971726,2022
128540,에코캡,KOSDAQ,3850.0,102758271000.0,26690460,00870481,2022
214270,FSN,KOSDAQ,3240.0,102637160640.0,31678136,01061497,2022
067830,세이브존I&C,KOSPI,2500.0,102602237500.0,41040895,00422895,2022
314140,알피바이오,KOSDAQ,12550.0,102515390350.0,8168557,01182259,2022
255440,야스,KOSDAQ,7840.0,102374720000.0,13058000,00875307,2022
272110,케이엔제이,KOSDAQ,12850.0,102098325750.0,7945395,00769158,2022
032850,비트컴퓨터,KOSDAQ,6140.0,102067019020.0,16623293,00231707,2022
092460,한라IMS,KOSDAQ,5790.0,102005133930.0,17617467,00528515,2022
009200,무림페이퍼,KOSPI,2450.0,101942809500.0,41609310,00136086,2022
060310,3S,KOSDAQ,2095.0,101684264990.0,48536642,00378363,2022
131030,옵투스제약,KOSDAQ,6290.0,101603388980.0,16153162,00831428,2022
300120,라온피플,KOSDAQ,4885.0,101510358620.0,20780012,01251489,2022
014790,HL D&I,KOSPI,2680.0,101461050680.0,37858601,00161116,2022
024880,케이피에프,KOSDAQ,5090.0,101427070970.0,19926733,00157636,2022
289080,SV인베스트먼트,KOSDAQ,1905.0,101410770000.0,53234000,00599151,2022
270870,뉴트리,KOSDAQ,11000.0,101202464000.0,9200224,01214248,2022
950140,잉글우드랩,KOSDAQ,5090.0,101127437940.0,19867866,01165739,2022
110990,디아이티,KOSDAQ,5350.0,101115000000.0,18900000,00576798,2022
373200,하인크코리아,KOSDAQ,5340.0,101070180000.0,18927000,01514698,2022
405000,플라즈맵,KOSDAQ,5700.0,100986318600.0,17716898,01575839,2022
173130,오파스넷,KOSDAQ,8510.0,100932259300.0,11860430,00867849,2022
005740,크라운해태홀딩스,KOSPI,6790.0,100813486130.0,14847347,00153126,2022
225190,삼양옵틱스,KOSDAQ,9910.0,100583408080.0,10149688,00992543,2022
264660,씨앤지하이테크,KOSDAQ,11750.0,100539368500.0,8556542,00605328,2022
260660,알리코제약,KOSDAQ,6550.0,100391987550.0,15327021,00447007,2022
005800,신영와코루,KOSPI,11150.0,100350000000.0,9000000,00136624,2022
239610,에이치엘사이언스,KOSDAQ,18600.0,100293339000.0,5392115,01011438,2022
380440,엔에이치스팩19호,KOSPI,1955.0,100271950000.0,51290000,01535257,2022
036670,KCI,KOSDAQ,8890.0,100190300000.0,11270000,00265041,2022
092440,기신정기,KOSPI,3430.0,100156000000.0,29200000,00106614,2022
047560,이스트소프트,KOSDAQ,8800.0,100112601600.0,11376432,00273420,2022
234300,에스트래픽,KOSDAQ,3825.0,99962289900.0,26133932,01014055,2022
080000,에스엔유,KOSDAQ,2910.0,99879551700.0,34322870,00455981,2022
322780,코퍼스코리아,KOSDAQ,2745.0,99459340695.0,36232911,01364297,2022
042520,한스바이오메드,KOSDAQ,9840.0,99413333040.0,10102981,00349060,2022
035610,솔본,KOSDAQ,3630.0,99265969110.0,27345997,00249982,2022
163730,핑거,KOSDAQ,10650.0,99106152300.0,9305742,01142075,2022
038070,서린바이오,KOSDAQ,11650.0,99032875400.0,8500676,00373447,2022
191420,테고사이언스,KOSDAQ,12200.0,98927774800.0,8108834,00926522,2022
004650,창해에탄올,KOSDAQ,10750.0,98802013750.0,9190885,00123523,2022
357430,마스턴프리미어리츠,KOSPI,3715.0,98744700000.0,26580000,01442966,2022
327610,펨토바이오메드,KONEX,11750.0,98714946000.0,8401272,01336735,2022
419120,산돌,KOSDAQ,12850.0,98582964100.0,7671826,01516368,2022
376930,노을,KOSDAQ,8600.0,98500358000.0,11453530,01494118,2022
327260,RF머트리얼즈,KOSDAQ,12000.0,98372364000.0,8197697,01343665,2022
105330,케이엔더블유,KOSDAQ,8100.0,98296594200.0,12135382,00606664,2022
004960,한신공영,KOSPI,8490.0,98235259980.0,11570702,00162063,2022
012790,신일제약,KOSDAQ,8500.0,98102444000.0,11541464,00137058,2022
084180,EV수성,KOSDAQ,1565.0,98087603525.0,62675785,00243979,2022
033320,제이씨현시스템,KOSDAQ,5130.0,98057036160.0,19114432,00223513,2022
056700,신화인터텍,KOSDAQ,3365.0,98039581215.0,29135091,00228350,2022
008110,대동전자,KOSPI,9320.0,97770966040.0,10490447,00157104,2022
035000,지투알,KOSPI,5900.0,97747713100.0,16567409,00140168,2022
187870,디바이스이엔지,KOSDAQ,13850.0,97457034650.0,7036609,00624509,2022
017180,명문제약,KOSPI,2870.0,97446412980.0,33953454,00121039,2022
024950,삼천리자전거,KOSDAQ,7340.0,97428055180.0,13273577,00128607,2022
417180,핑거스토리,KOSDAQ,7360.0,97274352640.0,13216624,01584934,2022
075180,새론오토모티브,KOSPI,5060.0,97152000000.0,19200000,00305668,2022
105550,트루윈,KOSDAQ,2190.0,97088113680.0,44332472,00766106,2022
019990,에너토크,KOSDAQ,9950.0,97073075600.0,9756088,00169215,2022
377460,위니아에이드,KOSDAQ,6300.0,96978451500.0,15393405,01175499,2022
016090,대현,KOSPI,2190.0,96978258900.0,44282310,00113614,2022
053700,삼보모터스,KOSDAQ,5000.0,96660015000.0,19332003,00351092,2022
054930,유신,KOSDAQ,32200.0,96600000000.0,3000000,00144650,2022
269620,시스웍,KOSDAQ,889.0,96529874504.0,108582536,01188378,2022
002760,보락,KOSPI,1610.0,96439000000.0,59900000,00123107,2022
099220,SDN,KOSDAQ,1715.0,96334655865.0,56171811,00574611,2022
004910,조광페인트,KOSPI,7520.0,96256000000.0,12800000,00148920,2022
013700,까뮤이앤씨,KOSPI,2130.0,96174356400.0,45152280,00129420,2022
049550,잉크테크,KOSDAQ,4905.0,96168788685.0,19606277,00261656,2022
024890,대원화성,KOSPI,2325.0,95904278400.0,41249152,00112022,2022
025550,한국선재,KOSDAQ,4010.0,95875883980.0,23909198,00158015,2022
043220,티에스넥스젠,KOSDAQ,888.0,95816779752.0,107901779,00317487,2022
265560,영화테크,KOSDAQ,8950.0,95677111000.0,10690180,00659976,2022
043090,엑서지21,KOSDAQ,1925.0,95543679000.0,49633080,00351454,2022
010960,삼호개발,KOSPI,3820.0,95500000000.0,25000000,00128980,2022
092870,엑시콘,KOSDAQ,9090.0,95227994430.0,10476127,00611736,2022
251630,브이원텍,KOSDAQ,6260.0,94917750800.0,15162580,01027794,2022
016880,웅진,KOSPI,1185.0,94713589800.0,79927080,00143651,2022
011690,와이투솔루션,KOSPI,594.0,94585968378.0,159235637,00144720,2022
241520,DSC인베스트먼트,KOSDAQ,3395.0,94419713185.0,27811403,01109715,2022
007680,대원,KOSDAQ,7020.0,94394247480.0,13446474,00111838,2022
333430,일승,KOSDAQ,3070.0,94331113290.0,30726747,01396676,2022
227840,현대코퍼레이션홀딩스,KOSPI,10350.0,94193652600.0,9100836,01108099,2022
058110,멕아이씨에스,KOSDAQ,5860.0,94056105800.0,16050530,00270113,2022
158430,아톤,KOSDAQ,21600.0,94037263200.0,4353577,00595182,2022
950110,SBI핀테크솔루션즈,KOSDAQ,3900.0,93804906000.0,24052540,00938688,2022
096040,이트론,KOSDAQ,146.0,93605169070.0,641131295,00480756,2022
058850,KTcs,KOSPI,2185.0,93266725000.0,42685000,00372882,2022
054920,한컴위드,KOSDAQ,3300.0,93116367300.0,28217081,00363592,2022
056090,이노시스,KOSDAQ,1180.0,93078496760.0,78880082,00346610,2022
066590,우수AMS,KOSDAQ,2380.0,92993987520.0,39073104,00301422,2022
018700,바른손,KOSDAQ,2640.0,92716158480.0,35119757,00122205,2022
236810,엔비티,KOSDAQ,5460.0,92685825960.0,16975426,01051065,2022
170030,현대공업,KOSDAQ,6030.0,92500200000.0,15340000,00164502,2022
148930,에이치와이티씨,KOSDAQ,9110.0,91967390430.0,10095213,00885906,2022
065710,서호전기,KOSDAQ,17800.0,91670000000.0,5150000,00220622,2022
013310,아진산업,KOSDAQ,2360.0,91583533520.0,38806582,00139083,2022
044990,에이치엔에스하이텍,KONEX,12150.0,91259427600.0,7511064,00311216,2022
002360,SH에너지화학,KOSPI,821.0,91240792330.0,111133730,00136457,2022
014200,광림,KOSDAQ,1005.0,91160229480.0,90706696,00103635,2022
347740,피엔케이피부임상연구센타,KOSDAQ,3035.0,91082098160.0,30010576,01290381,2022
303530,이노뎁,KOSDAQ,12400.0,91007307600.0,7339299,01264872,2022
081150,티플랙스,KOSDAQ,3750.0,91006507500.0,24268402,00497631,2022
093230,이아이디,KOSPI,862.0,90981746740.0,105547270,00480950,2022
290380,대유,KOSDAQ,3680.0,90946092160.0,24713612,00384948,2022
123570,이엠넷,KOSDAQ,4080.0,90886398240.0,22276078,00616290,2022
000300,대유플러스,KOSPI,750.0,90749080500.0,120998774,00126089,2022
009470,삼화전기,KOSPI,13700.0,90609334000.0,6613820,00129271,2022
003560,IHQ,KOSPI,423.0,90562459104.0,214095648,00154426,2022
087260,모바일어플라이언스,KOSDAQ,2780.0,90496953580.0,32552861,00556615,2022
004770,써니전자,KOSPI,2595.0,90422803545.0,34845011,00138057,2022
226440,한송네오텍,KOSDAQ,1530.0,90418067280.0,59096776,01101722,2022
017040,광명전기,KOSPI,2085.0,90358927275.0,43337615,00103662,2022
180060,탑선,KONEX,9770.0,90291076820.0,9241666,00874937,2022
177350,베셀,KOSDAQ,7280.0,90226820320.0,12393794,00813389,2022
352770,클리노믹스,KOSDAQ,6620.0,90165333420.0,13620141,01201970,2022
041460,한국전자인증,KOSDAQ,4745.0,90155000000.0,19000000,00361169,2022
038110,에코플라스틱,KOSDAQ,2635.0,90036289950.0,34169370,00139153,2022
069510,에스텍,KOSDAQ,8240.0,89898400000.0,10910000,00306719,2022
049430,코메론,KOSDAQ,9920.0,89756160000.0,9048000,00152783,2022
082210,옵트론텍,KOSDAQ,3665.0,89733658425.0,24483945,00327396,2022
012860,모베이스전자,KOSDAQ,1220.0,89344817540.0,73233457,00137234,2022
069640,한세엠케이,KOSPI,2965.0,89265778430.0,30106502,00357360,2022
011320,유니크,KOSDAQ,4620.0,89261610900.0,19320695,00147152,2022
425420,티에프이,KOSDAQ,7840.0,89227040000.0,11381000,01035368,2022
446070,유니드비티플러스,KOSPI,8400.0,89134206000.0,10611215,01702017,2022
093640,다믈멀티미디어,KOSDAQ,4735.0,89041296200.0,18804920,00536888,2022
114450,KPX생명과학,KOSDAQ,5930.0,88950000000.0,15000000,00532059,2022
390110,애니메디솔루션,KONEX,9890.0,88770632330.0,8975797,01507810,2022
042110,에스씨디,KOSDAQ,1835.0,88684749940.0,48329564,00171867,2022
263800,데이타솔루션,KOSDAQ,5470.0,88633582600.0,16203580,00877819,2022
011330,유니켐,KOSPI,1215.0,88599477915.0,72921381,00137207,2022
078140,대봉엘에스,KOSDAQ,7990.0,88581766210.0,11086579,00442826,2022
234100,폴라리스세원,KOSDAQ,1845.0,88563293325.0,48001785,00617998,2022
222040,코스맥스엔비티,KOSDAQ,4290.0,88494120000.0,20628000,00656289,2022
155660,DSR,KOSPI,5530.0,88480000000.0,16000000,00110608,2022
033170,시그네틱스,KOSDAQ,1030.0,88300168570.0,85728319,00158219,2022
052790,액토즈소프트,KOSDAQ,7790.0,88265670020.0,11330638,00348034,2022
058730,다스코,KOSPI,4550.0,88256081550.0,19396941,00353878,2022
196490,디에이테크놀로지,KOSDAQ,3285.0,88023539430.0,26795598,00660121,2022
214610,미코바이오메드,KOSDAQ,4800.0,87878884800.0,18308101,01049167,2022
241690,유니테크노,KOSDAQ,3500.0,87540477500.0,25011565,00531865,2022
006580,대양제지,KOSDAQ,3260.0,87531000000.0,26850000,00111227,2022
159910,스킨앤스킨,KOSDAQ,247.0,87475235003.0,354150749,00896753,2022
048430,유라테크,KOSDAQ,7590.0,87436800000.0,11520000,00201742,2022
066310,큐에스아이,KOSDAQ,9430.0,87431386030.0,9271621,00411446,2022
065950,웰크론,KOSDAQ,3090.0,87234723180.0,28231302,00362159,2022
900250,크리스탈신소재,KOSDAQ,909.0,87164954451.0,95891039,01107665,2022
053980,오상자이엘,KOSDAQ,4905.0,87053361210.0,17747882,00226547,2022
037950,엘컴텍,KOSDAQ,1030.0,86980944570.0,84447519,00242712,2022
039830,오로라,KOSDAQ,8070.0,86856522300.0,10762890,00141556,2022
067170,오텍,KOSDAQ,5630.0,86654736150.0,15391605,00397289,2022
090410,덕신하우징,KOSDAQ,1880.0,86638098600.0,46084095,00454937,2022
002140,고려산업,KOSPI,3470.0,86539804750.0,24939425,00102751,2022
001560,제일연마,KOSPI,8650.0,86500000000.0,10000000,00148461,2022
000650,천일고속,KOSPI,60500.0,86467810000.0,1429220,00151395,2022
318010,팜스빌,KOSDAQ,10900.0,86429784200.0,7929338,00986898,2022
032540,TJ미디어,KOSDAQ,6200.0,86375975800.0,13931609,00201733,2022
086820,바이오솔루션,KOSDAQ,10600.0,86320315600.0,8143426,00560982,2022
225220,제놀루션,KOSDAQ,9000.0,86317515000.0,9590835,01062177,2022
001260,남광토건,KOSPI,8780.0,86298742920.0,9829014,00107066,2022
163560,동일고무벨트,KOSPI,6200.0,86180000000.0,13900000,00939687,2022
014570,고려제약,KOSDAQ,7830.0,86130000000.0,11000000,00103015,2022
339950,아이비김영,KOSDAQ,1915.0,86072844325.0,44946655,01414422,2022
007590,동방아그로,KOSPI,6310.0,85926910870.0,13617577,00115384,2022
000890,보해양조,KOSPI,617.0,85837119593.0,139120129,00123541,2022
041920,메디아나,KOSDAQ,5350.0,85600000000.0,16000000,00273439,2022
025440,대성엘텍,KOSDAQ,600.0,85500000000.0,142500000,00110583,2022
005870,휴니드,KOSPI,6050.0,85401890750.0,14116015,00111421,2022
307930,컴퍼니케이,KOSDAQ,5470.0,85386700000.0,15610000,00598198,2022
117730,티로보틱스,KOSDAQ,6000.0,85382982000.0,14230497,00867098,2022
072520,제넨바이오,KOSDAQ,1910.0,85201604700.0,44608170,00408956,2022
024060,흥구석유,KOSDAQ,5680.0,85200000000.0,15000000,00167004,2022
044820,코스맥스비티아이,KOSPI,8870.0,85186779270.0,9603921,00219574,2022
160600,이큐셀,KOSDAQ,3100.0,85164598100.0,27472451,00818472,2022
036640,HRS,KOSDAQ,5200.0,85044960000.0,16354800,00230911,2022
208640,썸에이지,KOSDAQ,610.0,84936554940.0,139240254,01049422,2022
051490,나라엠앤디,KOSDAQ,5980.0,84916000000.0,14200000,00297095,2022
078000,텔코웨어,KOSPI,8750.0,84898677500.0,9702706,00361488,2022
013870,지엠비코리아,KOSPI,4450.0,84871646000.0,19072280,00156354,2022
239340,줌인터넷,KOSDAQ,3145.0,84850948930.0,26979634,01128622,2022
369370,블리츠웨이,KOSDAQ,2015.0,84775537405.0,42072227,01508855,2022
002800,신신제약,KOSDAQ,5580.0,84651390000.0,15170500,00136448,2022
192410,휴림네트웍스,KOSDAQ,778.0,84643568080.0,108796360,00623184,2022
049480,오픈베이스,KOSDAQ,2690.0,84526210270.0,31422383,00335076,2022
104200,NHN벅스,KOSDAQ,5700.0,84517035000.0,14827550,00645089,2022
009810,플레이그램,KOSPI,800.0,84412521600.0,105515652,00103130,2022
041910,에스텍파마,KOSDAQ,7090.0,84358684670.0,11898263,00463342,2022
071460,위니아,KOSDAQ,2345.0,84343306775.0,35967295,00300557,2022
263540,어스앤에어로스페이스,KOSDAQ,10900.0,84297842300.0,7733747,00971090,2022
020710,시공테크,KOSDAQ,4200.0,84201474000.0,20047970,00170026,2022
006140,피제이전자,KOSDAQ,5610.0,84150000000.0,15000000,00155735,2022
382800,지앤비에스엔지니어링,KOSDAQ,11100.0,84118497300.0,7578243,00958327,2022
058860,KTis,KOSPI,2415.0,84046830000.0,34802000,00372873,2022
217500,러셀,KOSDAQ,2640.0,83983680000.0,31812000,01068348,2022
089850,유비벨록스,KOSDAQ,11800.0,83965224600.0,7115697,00592653,2022
002410,범양건영,KOSPI,3380.0,83932099160.0,24831982,00122694,2022
040350,큐로컴,KOSDAQ,666.0,83898332352.0,125973472,00346407,2022
054180,메디콕스,KOSDAQ,3375.0,83758735125.0,24817403,00356839,2022
033230,인성정보,KOSDAQ,2130.0,83528759400.0,39215380,00229021,2022
066670,디스플레이텍,KOSDAQ,4465.0,83459413870.0,18691918,00371740,2022
007980,태평양물산,KOSPI,1715.0,83410861765.0,48636071,00154329,2022
129260,인터지스,KOSPI,2800.0,83294047200.0,29747874,00151368,2022
102280,쌍방울,KOSPI,317.0,83241704893.0,262592129,00681142,2022
100590,머큐리,KOSDAQ,5500.0,83186928000.0,15124896,00364740,2022
039290,인포뱅크,KOSDAQ,9560.0,83114429680.0,8693978,00243757,2022
367000,플래티어,KOSDAQ,10050.0,83110555350.0,8269707,01454341,2022
170790,파이오링크,KOSDAQ,12100.0,82961593000.0,6856330,00492353,2022
109820,진매트릭스,KOSDAQ,4055.0,82696210200.0,20393640,00552992,2022
053950,경남제약,KOSDAQ,2680.0,82676834200.0,30849565,00307028,2022
025750,한솔홈데코,KOSPI,1025.0,82579277725.0,80565149,00203582,2022
417500,제이아이테크,KOSDAQ,10050.0,82371669300.0,8196186,01367586,2022
001290,상상인증권,KOSPI,760.0,82336211200.0,108337120,00112059,2022
010100,한국프랜지,KOSPI,2700.0,82216134000.0,30450420,00160418,2022
043910,자연과환경,KOSDAQ,1010.0,82193351560.0,81379556,00418379,2022
092300,현우산업,KOSDAQ,4400.0,82160390400.0,18672816,00367455,2022
086710,선진뷰티사이언스,KOSDAQ,6730.0,82128074400.0,12203280,00132202,2022
173940,에프엔씨엔터,KOSDAQ,5400.0,82125343800.0,15208397,00925295,2022
065130,탑엔지니어링,KOSDAQ,5140.0,82117960980.0,15976257,00366845,2022
247660,나노씨엠에스,KOSDAQ,18900.0,82100088000.0,4343920,00660459,2022
002880,대유에이텍,KOSPI,711.0,82007542008.0,115341128,00149804,2022
003720,삼영화학,KOSPI,2410.0,81940000000.0,34000000,00127255,2022
115440,우리넷,KOSDAQ,8350.0,81809901550.0,9797593,00664048,2022
207760,미스터블루,KOSDAQ,3280.0,81644923600.0,24891745,01047840,2022
128660,피제이메탈,KOSDAQ,3290.0,81603084010.0,24803369,00829380,2022
330730,스톤브릿지벤처스,KOSDAQ,4515.0,81522072450.0,18055830,01305249,2022
042510,라온시큐어,KOSDAQ,2105.0,81393500330.0,38666746,00255433,2022
004840,DRB동일,KOSPI,4080.0,81314400000.0,19930000,00118266,2022
003780,진양산업,KOSPI,6240.0,81120000000.0,13000000,00150439,2022
290520,신도기연,KOSDAQ,5090.0,81080452580.0,15929362,00961570,2022
071670,에이테크솔루션,KOSDAQ,8090.0,80900000000.0,10000000,00384887,2022
016740,두올,KOSPI,2445.0,80848032600.0,33066680,00119672,2022
189330,씨이랩,KOSDAQ,13400.0,80765605600.0,6027284,00991298,2022
377330,이지트로닉스,KOSDAQ,9960.0,80670561840.0,8099454,01140837,2022
170920,엘티씨,KOSDAQ,10000.0,80647650000.0,8064765,00866062,2022
024940,PN풍년,KOSDAQ,8060.0,80600000000.0,10000000,00133557,2022
072470,우리산업홀딩스,KOSDAQ,4265.0,80554509365.0,18887341,00359623,2022
214680,디알텍,KOSDAQ,1385.0,80357637675.0,58019955,01062867,2022
389470,인벤티지랩,KOSDAQ,9780.0,80248303440.0,8205348,01516456,2022
027580,상보,KOSDAQ,1355.0,80190633045.0,59181279,00129615,2022
038680,에스넷,KOSDAQ,4715.0,80079192230.0,16983922,00264635,2022
175250,아이큐어,KOSDAQ,2555.0,80043824385.0,31328307,00554352,2022
011560,세보엠이씨,KOSDAQ,7600.0,80028000000.0,10530000,00133876,2022
258610,케일럼,KOSDAQ,3600.0,79728343200.0,22146762,00961507,2022
009460,한창제지,KOSPI,1335.0,79656093810.0,59667486,00163761,2022
001550,조비,KOSPI,15300.0,79441256700.0,5192239,00148948,2022
053450,세코닉스,KOSDAQ,5370.0,79437352110.0,14792803,00351630,2022
004450,삼화왕관,KOSPI,36850.0,79388866150.0,2154379,00129235,2022
015590,큐로,KOSPI,343.0,79305591834.0,231211638,00108746,2022
006660,삼성공조,KOSPI,9750.0,79231561500.0,8126314,00126201,2022
017650,대림제지,KOSDAQ,8800.0,79200000000.0,9000000,00109781,2022
006340,대원전선,KOSPI,1100.0,79160987400.0,71964534,00260392,2022
111110,호전실업,KOSPI,8110.0,79072370240.0,9749984,00226316,2022
134580,탑코미디어,KOSDAQ,4950.0,79022661300.0,15964174,00608699,2022
007110,일신석재,KOSPI,1020.0,79005742200.0,77456610,00146296,2022
